ra,dec,name,hd,vmag,bv,hex 
336.690417,37.443889,,212883,6.46,-0.13,#beceff
335.922083,78.243333,,212937,6.76,-0.06,#cad6ff
336.964583,4.695556,35 Peg,212943,4.79,1.05,#ffe3c3
337.163333,-39.131944,Nu Gru,212953,5.47,0.95,#ffe6ca
336.860417,39.809722,,212978,6.14,-0.14,#bccdff
336.746667,56.433333,,212986,6.57,-0.1,#c4d2ff
336.9425,31.840278,,212988,5.98,1.45,#ffd6a5
337.3175,-43.495556,Del1Gru,213009,3.97,1.03,#ffe3c4
336.503333,70.770833,,213022,5.47,1.2,#ffdfb8
337.207083,-0.020278,55Zet1Aqr,213051,4.59,null,#ffffff
337.20875,-0.02,55Zet2Aqr,213052,4.42,0.38,#fbf7ff
337.439583,-43.749444,Del2Gru,213080,4.11,1.57,#ffd199
336.772083,65.132222,26 Cep,213087,5.46,0.37,#faf7ff
337.283333,9.128889,36 Peg,213119,5.58,1.55,#ffd29c
337.441667,-27.107222,,213135,5.95,0.33,#f6f4ff
337.2925,26.763056,,213179,5.79,1.25,#ffddb4
337.50625,-12.915,,213198,6.4,0.32,#f5f3ff
337.491667,4.431667,37 Peg,213235,5.48,0.38,#fbf7ff
337.5725,-14.585833,56 Aqr,213236,6.37,-0.04,#ccd8ff
337.082083,64.085556,,213242,6.29,1.08,#ffe2c0
337.432917,35.725556,,213272,6.56,null,#ffffff
337.72375,-26.073611,Zet PsA,213296,6.43,1.08,#ffe2c0
337.292917,58.415278,27Del Cep,213306,3.75,0.6,#fff3ea
337.3825,47.706944,5 Lac,213310,4.36,1.68,#ffc989
337.661667,-10.678056,57Sig Aqr,213320,4.82,-0.06,#cad6ff
337.5075,32.5725,38 Peg,213323,5.65,-0.04,#ccd8ff
337.527083,49.356111,,213389,6.4,1.15,#ffe0bb
337.87625,-32.346111,17Bet PsA,213398,4.29,0.01,#d9e1ff
338.86,-78.771667,,213402,6.15,1.38,#ffd8aa
336.677083,78.785833,28Rho1Cep,213403,5.83,0.15,#e4e9ff
337.622083,43.123333,6 Lac,213420,4.51,-0.09,#c5d3ff
337.826667,-2.911111,,213428,6.16,1.08,#ffe2c0
337.826667,-6.555,,213429,6.14,0.56,#fff4ee
338.250417,-61.982222,Nu Tuc,213442,4.81,1.61,#ffcf94
337.922083,-10.905556,58 Aqr,213464,6.38,0.28,#f1f0ff
337.8925,29.542778,,213534,6.35,0.19,#e8ebff
337.822917,50.2825,7Alp Lac,213558,3.77,0.01,#d9e1ff
338.147917,20.23,39 Peg,213617,6.42,0.32,#f5f3ff
338.195417,15.863333,,213644,6.32,1.19,#ffdfb8
338.11,39.779722,,213660,5.88,0.16,#e5e9ff
338.078333,54.0375,,213720,6.35,null,#ffffff
338.512083,-1.574167,60 Aqr,213789,5.89,0.99,#ffe5c6
337.470417,78.824167,29Rho2Cep,213798,5.5,0.06,#dbe2ff
338.673333,-20.708333,59Ups Aqr,213845,5.2,0.44,#fef9fb
338.970417,-57.883611,,213884,6.23,0.2,#e9ecff
338.419167,56.625,,213930,5.71,0.96,#ffe5c9
338.262083,69.913611,,213973,6.6,0.32,#f5f3ff
338.902083,-23.991111,,213986,5.97,0.99,#ffe5c6
338.839167,-0.1175,62Eta Aqr,213998,4.02,-0.09,#c5d3ff
338.320833,70.373889,,214019,6.34,0,#ffffff
338.0675,76.226389,,214035,5.68,0.05,#dae2ff
339.122083,-40.582778,Sig1Gru,214085,6.28,0.12,#e1e6ff
339.1475,-31.663889,,214122,5.82,1.09,#ffe2bf
339.245,-40.591111,Sig2Gru,214150,5.86,0.06,#dbe2ff
338.967917,39.634167,8 Lac,214168,5.73,-0.15,#bbccff
339.032917,35.577222,,214200,6.1,1,#ffe5c6
339.151667,11.696944,,214203,6.4,0,#ffffff
338.9725,50.071111,,214240,6.29,-0.05,#ccd8ff
338.965833,56.07,,214279,6.38,0.12,#e1e6ff
339.269583,12.577222,,214298,6.3,null,#ffffff
339.202917,35.6525,,214313,6.3,1.37,#ffd9ab
339.439167,-4.228056,63Kap Aqr,214376,5.03,1.14,#ffe0bb
339.785,-52.692222,,214441,6.65,0.35,#f8f6ff
339.5925,-7.897778,,214448,6.23,0.78,#ffebd8
339.343333,51.545278,9 Lac,214454,4.63,0.24,#edeeff
339.68625,-28.747778,,214462,6.47,1.04,#ffe3c3
338.942083,73.643056,31 Cep,214470,5.08,0.39,#fcf8ff
339.714583,-33.081389,,214484,5.66,0.05,#dae2ff
339.572917,45.183056,,214558,6.4,null,#ffffff
339.719167,19.522222,40 Peg,214567,5.82,0.92,#ffe7cc
339.933333,-28.325278,,214599,6.31,1.01,#ffe4c5
340.20375,-57.422222,,214632,5.97,1.46,#ffd5a4
339.657917,56.795833,,214665,5.21,1.58,#ffd098
339.815417,39.050278,10 Lac,214680,4.88,-0.2,#b2c5ff
340.092917,-30.658889,,214690,5.87,1.3,#ffdbb0
339.945833,19.681111,41 Peg,214698,6.21,0,#ffffff
339.304167,75.371667,,214710,5.79,1.57,#ffd199
339.892917,37.592778,,214714,6.03,0.86,#ffe8d1
339.6625,63.584444,30 Cep,214734,5.19,0.06,#dbe2ff
340.164167,-27.043611,18Eps PsA,214748,4.17,-0.11,#c2d0ff
340.2,-3.554167,,214810,6.31,0.52,#fff6f2
341.51375,-81.381667,Bet Oct,214846,4.15,0.2,#e9ecff
340.219583,14.549444,,214850,5.71,0.72,#ffeede
340.12875,44.276389,11 Lac,214868,4.46,1.33,#ffdaae
340.076667,53.846111,,214878,5.93,0.93,#ffe6cb
340.365417,10.831389,42Zet Peg,214923,3.4,-0.09,#c5d3ff
340.65375,-47.210556,,214953,5.98,0.58,#fff3ec
340.667083,-46.884722,Bet Gru,214952,2.1,1.6,#ffd096
340.592083,-29.360833,19 PsA,214966,6.17,1.54,#ffd29d
340.380833,30.965833,,214979,6.34,null,#ffffff
340.679583,-44.247778,,214987,6.07,0.98,#ffe5c7
340.369167,40.225556,12 Lac,214993,5.25,-0.14,#bccdff
340.439167,29.3075,43Omi Peg,214994,4.79,-0.01,#ccd8ff
340.489167,14.516389,,214995,5.9,1.11,#ffe1be
340.400417,41.549444,,215030,5.94,null,#ffffff
340.875,-41.414444,Rho Gru,215104,4.85,1.03,#ffe3c4
340.764583,-8.311667,,215114,6.45,0.17,#e6eaff
341.06875,-60.499444,,215121,6.3,0.56,#fff4ee
340.809583,-6.962778,67 Aqr,215143,6.41,-0.04,#ccd8ff
340.586667,53.908889,,215159,6.12,1.62,#ffce93
340.897083,-18.830278,66 Aqr,215167,4.69,1.37,#ffd9ab
340.750417,30.221389,44Eta Peg,215182,2.94,0.86,#ffe8d1
340.73125,37.802778,,215191,6.43,-0.09,#c5d3ff
340.76875,47.168611,,215242,6.39,0.47,#fff8f8
340.927917,10.939167,,215243,6.51,0.46,#fff8f9
341.021667,39.465556,,215359,5.95,1.48,#ffd5a2
341.407917,-53.500278,Eta Gru,215369,4.85,1.18,#ffdfb9
341.022917,41.819167,13 Lac,215373,5.08,0.96,#ffe5c9
341.419583,-46.5475,,215405,5.51,1.32,#ffdaae
341.533333,-48.978889,,215456,6.62,0.63,#fff1e7
341.617917,-49.685833,,215504,6.48,1.14,#ffe0bb
341.3675,19.366667,45 Peg,215510,6.25,1.05,#ffe3c3
341.205,52.517222,,215518,6.55,null,#ffffff
341.682083,-46.939444,,215545,6.56,0.3,#f3f2ff
342.595417,-80.124167,Xi Oct,215573,5.35,-0.15,#bbccff
342.420417,-77.050556,,215631,6.73,0.11,#e0e5ff
341.673333,12.172778,46Xi Peg,215648,4.19,0.5,#fff7f5
341.5425,44.546111,,215664,5.76,0.36,#f9f6ff
341.632917,23.565556,47Lam Peg,215665,3.95,1.07,#ffe2c1
341.829583,-34.161111,,215669,6.28,1.16,#ffdfba
342.089167,-61.684167,,215682,6.37,1.06,#ffe2c2
341.887917,-19.613333,68 Aqr,215721,5.26,0.94,#ffe6ca
341.94625,-38.221944,,215724,6.71,0.48,#fff7f7
342.3225,-70.347778,,215729,6.34,0.07,#dce3ff
341.928333,-14.056389,69Tau1Aqr,215766,5.66,-0.05,#ccd8ff
341.984167,-25.911944,,215782,6.3,0.91,#ffe7cd
342.13875,-51.316944,Eps Gru,215789,3.49,0.08,#dde3ff
342.125833,-10.555556,70 Aqr,215874,6.19,0.28,#f1f0ff
341.846667,58.482778,,215907,6.36,-0.04,#ccd8ff
342.045417,37.416667,,215943,5.9,1.03,#ffe3c4
342.397917,-13.5925,71Tau2Aqr,216032,4.01,1.57,#ffd199
342.49625,-32.805278,,216042,6.33,0.31,#f4f2ff
342.384583,10.478889,,216048,6.54,0.29,#f2f1ff
342.199167,54.415,,216057,6.12,-0.07,#c8d5ff
342.184167,62.938333,,216102,6.06,1.2,#ffdfb8
342.500833,24.601667,48Mu Peg,216131,3.48,0.93,#ffe6cb
342.759167,-39.156944,,216149,5.42,1.43,#ffd6a6
342.937083,-59.881389,,216169,6.46,1.13,#ffe0bc
342.252917,68.570278,,216172,6.19,null,#ffffff
342.4425,55.902778,,216174,5.43,1.17,#ffdfb9
343.04125,-63.188611,,216187,6.12,1.03,#ffe3c4
342.590833,41.953611,14 Lac,216200,5.92,0.08,#dde3ff
342.662917,19.140833,,216201,6.4,null,#ffffff
342.5425,50.676944,,216206,6.21,1.14,#ffe0bb
342.837083,-29.536111,21 PsA,216210,5.97,0.91,#ffe7cd
342.42,66.200556,32Iot Cep,216228,3.52,1.05,#ffe3c3
344.7875,59.814722,,217348,6.43,0.03,#d9e1ff
343.131667,-32.875556,22Gam PsA,216336,4.46,-0.04,#ccd8ff
342.845,61.696944,,216380,5.6,0.78,#ffebd8
343.100417,9.835556,49Sig Peg,216385,5.16,0.48,#fff7f7
343.15375,-7.579722,73Lam Aqr,216386,3.74,1.64,#ffcc90
343.008333,43.3125,15 Lac,216397,4.94,1.56,#ffd19a
343.407917,-48.598056,Tau1Gru,216435,6.04,0.62,#fff2e8
343.664167,-70.073611,Rho Ind,216437,6.05,0.66,#fff0e4
341.870833,83.153889,,216446,4.74,1.26,#ffdcb3
343.259583,16.841111,,216489,5.64,1.12,#ffe1bd
343.369583,-11.616667,74 Aqr,216494,5.8,-0.08,#c7d4ff
343.217917,50.411944,,216523,6.46,-0.04,#ccd8ff
343.297083,40.167222,,216538,6.34,-0.08,#c7d4ff
343.265833,60.101111,,216595,6.01,1.75,#ffc178
343.417083,44.749167,,216608,5.81,0.26,#efefff
343.6625,-15.820833,76Del Aqr,216627,3.27,0.05,#dae2ff
343.642083,-7.204722,78 Aqr,216637,6.19,1.28,#ffdbb1
343.689583,-16.271944,77 Aqr,216640,5.56,1.14,#ffe0bb
343.529167,40.376944,,216646,5.81,1.13,#ffe0bc
343.812083,-36.388611,,216666,6.4,1.31,#ffdaaf
343.64875,16.941667,,216672,6.12,1.77,#ffbd70
343.747917,1.064722,1 Psc,216701,6.11,0.2,#e9ecff
343.795833,-4.987778,,216718,5.72,0.88,#ffe8cf
343.807083,8.815833,50Rho Peg,216735,4.9,0,#ffffff
343.760833,37.076944,,216756,5.91,0.42,#fef9fd
343.964167,-31.633056,,216761,6.1,1.36,#ffd9ac
343.987083,-32.539722,23Del PsA,216763,4.21,0.97,#ffe5c8
344.1,-31.565556,,216803,6.48,1.1,#ffe2bf
344.199167,-47.969167,Tau3Gru,216823,5.7,0.22,#ebedff
343.935417,36.351667,,216831,5.74,-0.05,#ccd8ff
344.214583,11.848333,,216900,6.51,0.18,#e7eaff
344.098333,41.603889,16 Lac,216916,5.59,-0.14,#bccdff
344.108333,49.733611,,216946,4.95,1.78,#ffbb6c
344.321667,-4.81,,216953,6.31,0.94,#ffe6ca
344.412917,-29.622222,24Alp PsA,216956,1.16,0.09,#dee4ff
344.36625,20.768889,51 Peg,217014,5.49,0.67,#fff0e3
344.386667,3.810278,,217019,6.28,1.12,#ffe1bd
344.26875,48.684167,,217050,5.43,-0.09,#c5d3ff
344.645833,-35.523056,,217096,6.13,0.58,#fff3ec
344.419583,39.308889,,217101,6.18,-0.15,#bbccff
344.564583,-2.395278,,217107,6.16,0.74,#ffeddc
344.59875,-1.410278,,217131,6.37,0.35,#f8f6ff
342.759167,85.373611,,217157,5.9,1.32,#ffdaae
344.64625,9.356944,,217166,6.43,0.64,#fff1e6
344.6775,7.339722,,217186,6.33,0.06,#dbe2ff
344.799167,11.728889,52 Peg,217232,5.75,0.32,#f5f3ff
344.899167,-29.462222,,217236,5.51,0.25,#eeefff
344.89875,-13.070833,,217251,6.07,1.45,#ffd6a5
344.864167,0.962778,2 Psc,217264,5.43,0.98,#ffe5c7
345.024167,-25.164167,,217303,5.65,1.25,#ffddb4
344.792917,52.654444,,217314,6.29,1.42,#ffd7a7
345.1025,-25.626667,,217358,6.29,1.13,#ffe0bc
345.22,-52.754167,Zet Gru,217364,4.12,0.98,#ffe5c7
343.603333,84.346111,,217382,4.71,1.43,#ffd6a6
345.28125,-50.95,,217403,5.68,1.42,#ffd7a7
345.157917,0.185833,3 Psc,217428,6.21,0.89,#ffe8ce
345.17875,3.011667,,217459,5.83,1.34,#ffdaad
345.02125,56.945278,,217476,5,1.42,#ffd7a7
345.177083,31.083056,,217477,6.6,-0.04,#ccd8ff
345.330833,-28.853611,,217484,5.55,1.35,#ffdaad
345.143333,45.375,,217491,6.5,null,#ffffff
345.345833,-22.790833,,217498,6.28,0.13,#e2e7ff
345.348333,-7.061111,81 Aqr,217531,6.21,1.41,#ffd7a8
345.227917,38.708056,,217543,6.54,-0.11,#c2d0ff
345.382083,-4.711389,,217563,5.94,1,#ffe5c6
345.641667,-36.420833,,217642,6.47,0.94,#ffe6ca
345.377917,57.105556,,217673,6.2,1.5,#ffd5a1
345.480417,42.326111,1Omi And,217675,3.62,-0.09,#c5d3ff
345.635833,-6.574167,82 Aqr,217701,6.15,1.58,#ffd098
345.684583,-20.870556,,217703,5.97,0.94,#ffe6ca
345.637917,31.780556,,217754,6.57,0.35,#f8f6ff
345.65125,42.757778,2 And,217782,5.1,0.09,#dee4ff
345.874167,-34.749444,Pi PsA,217792,5.11,0.29,#f2f1ff
345.688333,44.058889,,217811,6.39,0,#ffffff
346.2175,-68.820278,,217831,5.52,0.36,#f9f6ff
345.6825,55.236389,,217833,6.5,-0.08,#c7d4ff
345.997917,-41.478333,,217842,5.79,1.08,#ffe2c0
345.98875,-4.795278,,217877,6.68,0.58,#fff3ec
345.969167,3.82,4Bet Psc,217891,4.53,-0.12,#c0cfff
346.165,-53.965,Kap Gru,217902,5.37,1.45,#ffd6a5
345.94375,28.082778,53Bet Peg,217906,2.42,1.67,#ffca8b
346.004167,6.616667,,217926,6.41,0.39,#fcf8ff
345.84875,60.445278,,217943,6.74,-0.02,#ccd8ff
345.84,58.564722,,217944,6.43,0.9,#ffe8ce
345.887083,67.209167,,218029,5.24,1.26,#ffdcb3
346.045833,50.052222,3 And,218031,4.65,1.06,#ffe2c2
346.190417,15.205278,54Alp Peg,218045,2.49,-0.04,#ccd8ff
346.290833,-7.693611,83 Aqr,218060,5.43,0.3,#f3f2ff
346.303333,-17.079167,,218061,6.14,1.37,#ffd9ab
346.27625,16.563056,,218101,6.44,0.83,#ffe9d3
346.323333,1.306944,,218103,6.39,0.94,#ffe6ca
347.09875,-79.480833,,218108,6.12,0.14,#e3e8ff
346.72,-43.520556,The Gru,218227,4.28,0.42,#fef9fd
346.575833,18.5175,,218235,6.13,0.44,#fef9fb
346.670417,-23.743056,86 Aqr,218240,4.47,0.9,#ffe8ce
346.723333,-38.892222,Ups Gru,218242,5.61,0.01,#d9e1ff
346.789583,-49.606667,,218255,6.33,1.45,#ffd6a5
346.632917,19.910833,,218261,6.3,0.49,#fff7f6
346.81125,-50.686389,,218269,5.83,0.48,#fff7f7
347.14875,-73.586389,,218288,6.15,1.42,#ffd7a7
346.75125,9.409444,55 Peg,218329,4.52,1.57,#ffd199
349.2075,-41.194444,,219531,6.47,1.08,#ffe2c0
346.778333,25.468333,56 Peg,218356,4.76,1.34,#ffdaad
346.65375,59.419722,1 Cas,218376,4.85,-0.03,#ccd8ff
346.865417,32.825833,,218395,6.02,0.12,#e1e6ff
346.869583,21.134167,,218396,5.99,0.26,#efefff
346.825417,46.068056,,218407,6.66,-0.05,#ccd8ff
346.792083,52.816389,,218416,6.11,1.05,#ffe3c3
347.0875,-28.823333,,218434,5.6,0.88,#ffe8cf
346.793333,59.7275,,218440,6.4,-0.01,#ccd8ff
346.91375,46.387222,4 And,218452,5.33,1.41,#ffd7a8
346.939167,49.295833,5 And,218470,5.7,0.44,#fef9fb
347.05125,44.561667,,218525,6.56,0.17,#e6eaff
347.170417,2.127778,5 Psc,218527,5.4,0.91,#ffe7cd
346.94875,63.633333,,218537,6.26,-0.02,#ccd8ff
347.54875,-66.8575,,218558,6.47,0.95,#ffe6ca
348.05,-80.912778,,218559,6.41,1.5,#ffd5a1
346.988333,64.2225,,218560,6.21,1.1,#ffe2bf
347.361667,-21.1725,88 Aqr,218594,3.66,1.22,#ffdeb6
347.435833,-28.088611,,218619,5.87,1.31,#ffdaaf
347.48875,-42.860556,,218630,5.81,0.48,#fff7f7
347.38125,8.677222,57 Peg,218634,5.12,1.47,#ffd5a3
347.456667,-14.510556,,218639,6.42,0.01,#d9e1ff
347.478333,-22.4575,89 Aqr,218640,4.69,0.65,#fff1e5
347.540833,-40.591667,,218655,5.83,1.62,#ffce93
346.974583,75.3875,33Pi Cep,218658,4.41,0.8,#ffebd6
347.59,-45.246667,Iot Gru,218670,3.9,1.02,#ffe4c4
347.50625,9.821944,58 Peg,218700,5.39,-0.08,#c7d4ff
347.43375,59.333056,2 Cas,218753,5.7,0.33,#f6f4ff
347.694167,-29.525,,218759,6.51,0.27,#f0f0ff
347.6775,17.594444,,218792,5.71,1.34,#ffdaad
347.613333,43.544167,6 And,218804,5.94,0.44,#fef9fb
347.934167,8.72,59 Peg,218918,5.16,0.13,#e2e7ff
347.955,26.847222,60 Peg,218935,6.17,0.94,#ffe6ca
348.3125,-49.618889,,219023,6.8,0.92,#ffe7cc
348.5275,-62.7,,219077,6.12,0.79,#ffebd7
348.1375,49.406389,7 And,219080,4.52,0.29,#f2f1ff
348.266667,29.441667,,219110,6.35,0.93,#ffe6cb
348.320833,57.168333,,219134,5.56,1.01,#ffe4c5
348.360417,11.065,,219139,5.82,1.01,#ffe4c5
348.580833,-6.048889,90Phi Aqr,219215,4.22,1.56,#ffd19a
348.744167,-41.105556,,219263,5.77,1.18,#ffdfb9
348.6675,-10.688611,,219279,6.12,1.49,#ffd5a1
348.559583,50.617778,,219290,6.31,null,#ffffff
348.590417,29.771667,,219291,6.41,0.45,#fff9fb
348.652083,24.103056,,219310,6.36,null,#ffffff
348.892917,-3.496389,,219402,5.55,0.06,#dbe2ff
348.972917,-9.087778,91Psi1Aqr,219449,4.21,1.11,#ffe1be
348.942917,28.247778,61 Peg,219477,6.49,0.85,#ffe9d2
349.240417,-62.001111,,219482,5.66,0.51,#fff6f3
348.655417,74.231111,,219485,5.84,null,#ffffff
348.99125,24.771111,,219487,6.6,0.4,#fef9ff
349.165417,-44.489167,,219507,5.92,1.06,#ffe2c2
349.3575,-58.235833,Gam Tuc,219571,3.99,0.4,#fef9ff
349.78375,-79.472778,,219572,6.33,0.91,#ffe7cd
349.212083,-7.726667,92Chi Aqr,219576,5.06,1.6,#ffd096
348.9075,70.888056,,219586,5.56,0.24,#edeeff
349.29125,3.282222,6Gam Psc,219615,3.69,0.92,#ffe7cc
349.17625,53.213611,,219623,5.54,0.52,#fff6f2
349.111667,61.963056,,219634,6.53,0.23,#ecedff
349.583333,-67.471111,,219644,6.13,1.35,#ffdaad
349.416667,-11.713056,,219659,6.34,0.05,#dae2ff
349.319167,45.164167,,219668,6.43,1.07,#ffe2c1
349.475833,-9.1825,93Psi2Aqr,219688,4.39,-0.15,#bbccff
349.54125,-40.824444,Phi Gru,219693,5.53,0.44,#fef9fb
349.43625,49.015278,8 And,219734,4.85,1.67,#ffca8b
349.48375,45.488889,,219749,6.48,-0.03,#ccd8ff
352.015417,-87.482222,Tau Oct,219765,5.49,1.27,#ffdcb2
349.705833,-32.531944,Gam Scl,219784,4.41,1.13,#ffe0bc
349.5975,41.773611,9 And,219815,6.02,null,#ffffff
349.740417,-9.610833,95Psi3Aqr,219832,4.98,-0.02,#ccd8ff
349.777917,-13.458889,94 Aqr,219834,5.08,0.8,#ffebd6
349.32875,75.299167,,219841,6.38,0.03,#d9e1ff
349.85,-5.124444,96 Aqr,219877,5.55,0.39,#fcf8ff
349.850417,-18.075278,,219879,5.93,1.52,#ffd39f
349.76,45.137222,,219891,6.5,null,#ffffff
349.93,-33.708056,,219912,6.37,1.3,#ffdbb0
349.65625,68.111667,34Omi Cep,219916,4.75,0.84,#ffe9d2
349.864167,34.793333,,219927,6.32,-0.08,#c7d4ff
349.874167,48.625278,11 And,219945,5.44,1.03,#ffe3c4
349.923333,48.380833,,219962,6.32,1.12,#ffe1bd
349.968333,42.078056,10 And,219981,5.79,1.48,#ffd5a2
350.208333,-50.306667,,220003,6.05,0.42,#fef9fd
350.085833,5.381389,7 Psc,220009,5.05,1.2,#ffdfb8
350.170417,-5.908056,,220035,6.17,1.07,#ffe2c1
350.159167,23.740278,62Tau Peg,220061,4.6,0.17,#e6eaff
350.059583,61.97,,220074,6.45,null,#ffffff
350.206667,30.415,63 Peg,220088,5.59,1.5,#ffd5a1
350.314583,-26.986667,,220096,5.64,0.82,#ffead4
350.183333,44.116389,,220105,6.13,0.17,#e6eaff
350.222083,38.182222,12 And,220117,5.77,0.46,#fff8f9
350.144167,62.213056,,220130,6.39,1.61,#ffcf94
350.47875,31.8125,64 Peg,220222,5.32,-0.11,#c2d0ff
350.4925,26.608889,,220242,6.62,0.37,#faf7ff
350.737083,-60.055833,,220263,6.09,1.6,#ffd096
350.663333,-15.039167,97 Aqr,220278,5.2,0.2,#e9ecff
350.66875,20.828611,65 Peg,220318,6.29,-0.04,#ccd8ff
350.7425,-20.100556,98 Aqr,220321,3.97,1.1,#ffe2bf
350.769167,12.313889,66 Peg,220363,5.08,1.31,#ffdaaf
350.635417,60.133611,,220369,5.56,1.68,#ffc989
350.97625,-53.808333,,220392,6.15,0.26,#efefff
350.939167,-43.124444,,220401,6.1,1.46,#ffd5a4
350.882917,0.291389,,220406,6.31,1.61,#ffcf94
351.054583,-51.891389,,220440,5.75,1.59,#ffd097
350.947917,32.531389,,220460,6.69,0.45,#fff9fb
351.0325,-18.6875,,220465,6.19,1.02,#ffe4c4
351.330833,-56.849167,,220572,5.59,1.07,#ffe2c1
351.145833,41.112778,,220575,6.72,0.06,#dbe2ff
351.211667,32.385,67 Peg,220599,5.57,-0.11,#c2d0ff
351.209583,62.282778,4 Cas,220652,4.98,1.68,#ffc989
351.345,23.404167,68Ups Peg,220657,4.4,0.61,#fff2e9
351.511667,-20.641944,99 Aqr,220704,4.39,1.47,#ffd5a3
351.6525,-52.721667,Omi Gru,220729,5.52,0.4,#fef9ff
351.78,-66.581111,,220759,6.45,1.47,#ffd5a3
351.8125,-58.476111,,220790,5.63,0.98,#ffe5c7
351.787917,-50.157222,,220802,6.2,-0.08,#c7d4ff
351.733333,1.255556,8Kap Psc,220825,4.94,0.03,#d9e1ff
351.811667,1.1225,9 Psc,220858,6.25,1.02,#ffe4c4
351.780833,42.911944,13 And,220885,5.75,0,#ffffff
352.002917,-35.544444,,220929,6.32,1.2,#ffdfb8
351.918333,25.167222,69 Peg,220933,5.98,-0.06,#cad6ff
351.992083,6.378889,10The Psc,220954,4.28,1.07,#ffe2c1
352.021667,-11.449722,,220957,6.37,0.9,#ffe8ce
351.819167,70.359722,,220974,5.6,0.19,#e8ebff
352.254167,-63.110833,,221006,5.68,-0.17,#b7c9ff
352.253333,-44.497778,,221051,6.43,1.18,#ffdfb9
352.2525,-9.266111,,221081,6.18,1.44,#ffd6a5
352.273333,23.047778,,221113,6.35,null,#ffffff
352.28875,12.760556,70 Peg,221115,4.55,0.94,#ffe6ca
352.38375,-4.532778,,221148,6.25,1.09,#ffe2bf
352.530833,49.133056,,221246,6.17,1.46,#ffd5a4
352.508333,58.548889,,221253,4.91,-0.12,#c0cfff
352.665417,38.661944,,221293,6.05,0.99,#ffe5c6
352.754583,-6.288333,,221308,6.39,1.26,#ffdcb3
352.8625,-44.843611,,221323,6.02,1.02,#ffe4c4
352.8225,39.236389,14 And,221345,5.22,1.02,#ffe4c4
352.88125,-4.087222,,221356,6.49,0.54,#fff5f0
352.925417,-21.369444,100 Aqr,221357,6.29,0.33,#f6f4ff
352.929583,28.403611,,221394,6.41,0.01,#d9e1ff
352.99,-1.085833,13 Psc,221409,6.38,1.18,#ffdfb9
353.33125,-77.385278,,221420,5.81,0.68,#ffefe2
353.1025,34.9525,,221491,6.65,-0.06,#cad6ff
353.242917,-37.818333,Bet Scl,221507,4.37,-0.09,#c5d3ff
351.753333,87.3075,,221525,5.58,0.23,#ecedff
353.319167,-20.914444,101 Aqr,221565,4.71,0.02,#d9e1ff
353.367083,22.498889,71 Peg,221615,5.32,1.6,#ffd096
353.427917,45.058056,,221661,6.24,0.98,#ffe5c7
353.48125,20.840833,,221662,6.06,1.73,#ffc37d
353.488333,31.325278,72 Peg,221673,4.98,1.38,#ffd8aa
353.5375,-1.2475,14 Psc,221675,5.87,0.3,#f3f2ff
353.705833,-15.245833,,221745,5.96,1.36,#ffd9ac
353.65625,40.236389,15 And,221756,5.59,0.1,#dfe5ff
353.659167,33.497222,73 Peg,221758,5.63,1.03,#ffe3c4
353.769167,-42.615,Iot Phe,221760,4.71,0.08,#dde3ff
353.694583,38.023889,,221776,6.18,1.58,#ffd098
353.88375,-7.464444,,221835,6.39,0.88,#ffe8cf
353.745833,71.642222,,221861,5.84,1.8,#ffb765
353.982917,24.561111,,221905,6.45,1.73,#ffc37d
354.097083,2.102222,16 Psc,221950,5.68,0.44,#fef9fb
354.127083,32.904167,,221970,6.35,0.46,#fff8f9
354.2725,-31.870833,,222004,6.52,1.26,#ffdcb3
354.600417,-76.87,,222060,6,0.9,#ffe8ce
354.415,-13.060278,,222093,5.65,1.03,#ffe3c4
354.4625,-45.4925,,222095,4.74,0.08,#dde3ff
354.415833,16.825556,74 Peg,222098,6.26,0,#ffffff
354.39125,46.458056,16Lam And,222107,3.82,1.01,#ffe4c5
354.383333,44.429167,,222109,5.8,-0.06,#cad6ff
354.486667,18.400556,75 Peg,222133,5.53,0,#ffffff
354.494167,46.199722,,222143,6.58,0.66,#fff0e4
354.534167,43.268056,17Iot And,222173,4.29,-0.1,#c4d2ff
354.866667,-46.637778,The Phe,222287,6.09,0.24,#edeeff
354.784583,50.471667,18 And,222304,5.3,-0.06,#cad6ff
354.94625,-14.221667,102Ome1Aqr,222345,5,0.24,#edeeff
354.9875,5.626389,17Iot Psc,222368,4.13,0.51,#fff6f3
354.979583,9.677222,,222377,5.97,0.2,#e9ecff
354.793333,75.292778,,222386,5.95,0.13,#e2e7ff
354.837917,74.002778,,222387,5.98,0.89,#ffe8ce
355.011667,37.6525,,222399,6.53,0.35,#f8f6ff
354.836667,77.6325,35Gam Cep,222404,3.21,1.03,#ffe3c4
355.159167,-32.073056,Mu Scl,222433,5.31,0.97,#ffe5c8
355.102083,44.333889,19Kap And,222439,4.14,-0.08,#c7d4ff
355.169167,36.720833,,222451,6.23,0.39,#fcf8ff
355.279167,-24.160278,,222485,6.6,1.57,#ffd199
355.287083,-11.680556,,222493,5.89,1,#ffe5c6
355.39375,-18.027222,103 Aqr,222547,5.34,1.57,#ffd199
355.362083,49.512222,,222570,6.26,0.19,#e8ebff
355.440833,-17.816389,104 Aqr,222574,4.82,0.82,#ffead4
355.48625,7.250556,,222602,5.89,0.1,#dfe5ff
355.511667,1.78,18Lam Psc,222603,4.5,0.2,#e9ecff
